date,rio_id,lat,lon,altura_value,precipitaciones_value
2023-12-13,6746-2123,-36.3977777777778,-67.1402777777778,-0.06,0.0
2023-12-14,6746-2123,-36.3977777777778,-67.1402777777778,-0.06,3.2
2023-12-15,6746-2123,-36.3977777777778,-67.1402777777778,-0.06,0.0
2023-12-16,6746-2123,-36.3977777777778,-67.1402777777778,-0.06,5.8
2023-12-17,6746-2123,-36.3977777777778,-67.1402777777778,-0.06,0.0
2023-12-18,6746-2123,-36.3977777777778,-67.1402777777778,-0.06,0.0
2023-12-19,6746-2123,-36.3977777777778,-67.1402777777778,-0.06,0.5
2023-12-20,6746-2123,-36.3977777777778,-67.1402777777778,-0.07,0.5
2023-12-21,6746-2123,-36.3977777777778,-67.1402777777778,-0.07,0.9
2023-12-22,6746-2123,-36.3977777777778,-67.1402777777778,-0.07,4.9
2023-12-23,6746-2123,-36.3977777777778,-67.1402777777778,-0.07,0.0
2023-12-24,6746-2123,-36.3977777777778,-67.1402777777778,-0.07,0.0
2023-12-25,6746-2123,-36.3977777777778,-67.1402777777778,-0.06,0.0
2023-12-26,6746-2123,-36.3977777777778,-67.1402777777778,-0.06,0.0
2023-12-27,6746-2123,-36.3977777777778,-67.1402777777778,-0.06,0.5
2023-12-28,6746-2123,-36.3977777777778,-67.1402777777778,-0.06,0.0
2023-12-29,6746-2123,-36.3977777777778,-67.1402777777778,-0.06,0.0
2023-12-30,6746-2123,-36.3977777777778,-67.1402777777778,-0.06,0.0
2023-12-31,6746-2123,-36.3977777777778,-67.1402777777778,-0.06,5.0
2024-01-01,6746-2123,-36.3977777777778,-67.1402777777778,-0.06,0.0
2024-01-02,6746-2123,-36.3977777777778,-67.1402777777778,-0.06,0.3
2024-01-03,6746-2123,-36.3977777777778,-67.1402777777778,-0.06,1.8
2024-01-04,6746-2123,-36.3977777777778,-67.1402777777778,-0.06,0.0
2024-01-05,6746-2123,-36.3977777777778,-67.1402777777778,-0.06,0.0
2024-01-06,6746-2123,-36.3977777777778,-67.1402777777778,-0.06,0.0
2024-01-07,6746-2123,-36.3977777777778,-67.1402777777778,-0.06,0.0
2024-01-08,6746-2123,-36.3977777777778,-67.1402777777778,-0.06,0.0
2024-01-09,6746-2123,-36.3977777777778,-67.1402777777778,-0.06,0.0
2024-01-10,6746-2123,-36.3977777777778,-67.1402777777778,-0.06,0.0
2024-01-11,6746-2123,-36.3977777777778,-67.1402777777778,-0.06,0.0
2024-01-12,6746-2123,-36.3977777777778,-67.1402777777778,-0.06,3.9
2024-01-13,6746-2123,-36.3977777777778,-67.1402777777778,-0.06,0.0
2024-01-14,6746-2123,-36.3977777777778,-67.1402777777778,-0.06,0.0
2024-01-15,6746-2123,-36.3977777777778,-67.1402777777778,-0.06,0.0
2024-01-16,6746-2123,-36.3977777777778,-67.1402777777778,-0.06,0.0
2024-01-17,6746-2123,-36.3977777777778,-67.1402777777778,-0.06,0.0
2024-01-18,6746-2123,-36.3977777777778,-67.1402777777778,-0.06,0.0
2024-01-19,6746-2123,-36.3977777777778,-67.1402777777778,-0.06,0.0
2024-01-20,6746-2123,-36.3977777777778,-67.1402777777778,-0.06,0.0
2024-01-21,6746-2123,-36.3977777777778,-67.1402777777778,-0.06,0.0
2024-01-22,6746-2123,-36.3977777777778,-67.1402777777778,-0.06,0.0
2024-01-23,6746-2123,-36.3977777777778,-67.1402777777778,-0.06,0.0
2024-01-24,6746-2123,-36.3977777777778,-67.1402777777778,-0.06,0.0
2024-01-25,6746-2123,-36.3977777777778,-67.1402777777778,-0.06,0.0
2024-01-26,6746-2123,-36.3977777777778,-67.1402777777778,-0.06,0.0
2024-01-27,6746-2123,-36.3977777777778,-67.1402777777778,-0.06,0.0
2024-01-28,6746-2123,-36.3977777777778,-67.1402777777778,-0.06,0.2
2024-01-29,6746-2123,-36.3977777777778,-67.1402777777778,-0.06,0.0
2024-01-30,6746-2123,-36.3977777777778,-67.1402777777778,-0.06,0.1
2024-01-31,6746-2123,-36.3977777777778,-67.1402777777778,-0.06,0.0
2024-02-01,6746-2123,-36.3977777777778,-67.1402777777778,-0.06,0.0
2024-02-02,6746-2123,-36.3977777777778,-67.1402777777778,-0.06,0.0
2024-02-03,6746-2123,-36.3977777777778,-67.1402777777778,-0.06,0.0
2024-02-04,6746-2123,-36.3977777777778,-67.1402777777778,-0.06,0.0
2024-02-05,6746-2123,-36.3977777777778,-67.1402777777778,-0.06,0.0
2024-02-06,6746-2123,-36.3977777777778,-67.1402777777778,-0.06,0.0
2024-02-07,6746-2123,-36.3977777777778,-67.1402777777778,-0.06,0.0
2024-02-08,6746-2123,-36.3977777777778,-67.1402777777778,-0.06,0.6
2024-02-09,6746-2123,-36.3977777777778,-67.1402777777778,-0.06,9.7
2024-02-10,6746-2123,-36.3977777777778,-67.1402777777778,-0.06,0.1
2024-02-11,6746-2123,-36.3977777777778,-67.1402777777778,-0.06,7.7
2024-02-12,6746-2123,-36.3977777777778,-67.1402777777778,-0.06,0.0
2024-02-13,6746-2123,-36.3977777777778,-67.1402777777778,-0.06,0.0
2024-02-14,6746-2123,-36.3977777777778,-67.1402777777778,-0.06,0.0
2024-02-15,6746-2123,-36.3977777777778,-67.1402777777778,-0.06,0.0
2024-02-16,6746-2123,-36.3977777777778,-67.1402777777778,-0.06,0.0
2024-02-17,6746-2123,-36.3977777777778,-67.1402777777778,-0.06,0.0
2024-02-18,6746-2123,-36.3977777777778,-67.1402777777778,-0.06,0.0
2024-02-19,6746-2123,-36.3977777777778,-67.1402777777778,-0.06,0.0
2024-02-20,6746-2123,-36.3977777777778,-67.1402777777778,-0.06,1.6
2024-02-21,6746-2123,-36.3977777777778,-67.1402777777778,-0.06,0.1
2024-02-22,6746-2123,-36.3977777777778,-67.1402777777778,-0.06,7.5
2024-02-23,6746-2123,-36.3977777777778,-67.1402777777778,-0.06,0.0
2024-02-24,6746-2123,-36.3977777777778,-67.1402777777778,-0.06,0.0
2024-02-25,6746-2123,-36.3977777777778,-67.1402777777778,-0.06,0.3
2024-02-26,6746-2123,-36.3977777777778,-67.1402777777778,-0.06,0.0
2024-02-27,6746-2123,-36.3977777777778,-67.1402777777778,-0.06,0.0
2024-02-28,6746-2123,-36.3977777777778,-67.1402777777778,-0.06,0.0
2024-02-29,6746-2123,-36.3977777777778,-67.1402777777778,-0.06,1.7
2024-03-01,6746-2123,-36.3977777777778,-67.1402777777778,-0.06,0.0
2024-03-02,6746-2123,-36.3977777777778,-67.1402777777778,-0.06,0.0
2024-03-03,6746-2123,-36.3977777777778,-67.1402777777778,-0.06,0.0
2024-03-04,6746-2123,-36.3977777777778,-67.1402777777778,-0.06,0.0
2024-03-05,6746-2123,-36.3977777777778,-67.1402777777778,-0.06,0.0
2024-03-06,6746-2123,-36.3977777777778,-67.1402777777778,-0.06,0.0
2024-03-07,6746-2123,-36.3977777777778,-67.1402777777778,-0.04,0.0
2024-03-08,6746-2123,-36.3977777777778,-67.1402777777778,-0.06,3.1
2024-03-09,6746-2123,-36.3977777777778,-67.1402777777778,-0.06,0.0
2024-03-10,6746-2123,-36.3977777777778,-67.1402777777778,-0.06,0.0
2024-03-11,6746-2123,-36.3977777777778,-67.1402777777778,-0.06,0.0
2024-03-12,6746-2123,-36.3977777777778,-67.1402777777778,-0.06,0.0
2024-03-13,6746-2123,-36.3977777777778,-67.1402777777778,-0.06,0.0
2024-03-14,6746-2123,-36.3977777777778,-67.1402777777778,-0.06,0.0
2024-03-15,6746-2123,-36.3977777777778,-67.1402777777778,-0.06,0.0
2024-03-16,6746-2123,-36.3977777777778,-67.1402777777778,-0.06,0.0
2024-03-17,6746-2123,-36.3977777777778,-67.1402777777778,-0.06,0.0
2024-03-18,6746-2123,-36.3977777777778,-67.1402777777778,-0.06,0.0
2024-03-19,6746-2123,-36.3977777777778,-67.1402777777778,-0.06,0.0
2024-03-20,6746-2123,-36.3977777777778,-67.1402777777778,-0.06,0.0
2024-03-21,6746-2123,-36.3977777777778,-67.1402777777778,-0.06,0.0
2024-03-22,6746-2123,-36.3977777777778,-67.1402777777778,-0.06,0.0
2024-03-23,6746-2123,-36.3977777777778,-67.1402777777778,-0.06,0.0
2024-03-24,6746-2123,-36.3977777777778,-67.1402777777778,-0.06,0.0
2024-03-25,6746-2123,-36.3977777777778,-67.1402777777778,-0.06,0.0
2024-03-26,6746-2123,-36.3977777777778,-67.1402777777778,-0.06,0.0
2024-03-27,6746-2123,-36.3977777777778,-67.1402777777778,-0.06,0.0
2024-03-28,6746-2123,-36.3977777777778,-67.1402777777778,-0.06,0.0
2024-03-29,6746-2123,-36.3977777777778,-67.1402777777778,-0.06,0.0
2024-03-30,6746-2123,-36.3977777777778,-67.1402777777778,-0.06,0.0
2024-03-31,6746-2123,-36.3977777777778,-67.1402777777778,-0.06,2.1
2024-04-01,6746-2123,-36.3977777777778,-67.1402777777778,-0.06,1.5
2024-04-02,6746-2123,-36.3977777777778,-67.1402777777778,-0.06,0.0
2024-04-03,6746-2123,-36.3977777777778,-67.1402777777778,-0.06,0.0
2024-04-04,6746-2123,-36.3977777777778,-67.1402777777778,-0.06,0.0
2024-04-05,6746-2123,-36.3977777777778,-67.1402777777778,-0.06,0.0
2024-04-06,6746-2123,-36.3977777777778,-67.1402777777778,-0.06,0.0
2024-04-07,6746-2123,-36.3977777777778,-67.1402777777778,-0.06,0.0
2024-04-08,6746-2123,-36.3977777777778,-67.1402777777778,-0.06,0.0
2024-04-09,6746-2123,-36.3977777777778,-67.1402777777778,-0.06,0.0
2024-04-10,6746-2123,-36.3977777777778,-67.1402777777778,-0.06,2.1
2024-04-11,6746-2123,-36.3977777777778,-67.1402777777778,-0.06,0.2
2024-04-12,6746-2123,-36.3977777777778,-67.1402777777778,-0.06,4.3
2024-04-13,6746-2123,-36.3977777777778,-67.1402777777778,-0.07,36.8
2024-04-14,6746-2123,-36.3977777777778,-67.1402777777778,-0.07,22.1
2024-04-15,6746-2123,-36.3977777777778,-67.1402777777778,-0.07,32.2
2024-04-16,6746-2123,-36.3977777777778,-67.1402777777778,-0.07,0.0
2024-04-17,6746-2123,-36.3977777777778,-67.1402777777778,-0.07,0.0
2024-04-18,6746-2123,-36.3977777777778,-67.1402777777778,-0.07,0.0
2024-04-19,6746-2123,-36.3977777777778,-67.1402777777778,-0.07,0.0
2024-04-20,6746-2123,-36.3977777777778,-67.1402777777778,-0.07,0.0
2024-04-21,6746-2123,-36.3977777777778,-67.1402777777778,-0.07,0.5
2024-04-22,6746-2123,-36.3977777777778,-67.1402777777778,-0.07,1.0
2024-04-23,6746-2123,-36.3977777777778,-67.1402777777778,-0.01,0.0
2024-04-24,6746-2123,-36.3977777777778,-67.1402777777778,0.2,0.0
2024-04-25,6746-2123,-36.3977777777778,-67.1402777777778,0.41,0.0
2024-04-26,6746-2123,-36.3977777777778,-67.1402777777778,0.45,0.0
2024-04-27,6746-2123,-36.3977777777778,-67.1402777777778,0.46,0.0
2024-04-28,6746-2123,-36.3977777777778,-67.1402777777778,0.47,0.0
2024-04-29,6746-2123,-36.3977777777778,-67.1402777777778,0.48,0.0
2024-04-30,6746-2123,-36.3977777777778,-67.1402777777778,0.49,0.0
2024-05-01,6746-2123,-36.3977777777778,-67.1402777777778,0.49,0.0
2024-05-02,6746-2123,-36.3977777777778,-67.1402777777778,0.5,0.0
2024-05-03,6746-2123,-36.3977777777778,-67.1402777777778,0.52,0.0
2024-05-04,6746-2123,-36.3977777777778,-67.1402777777778,0.53,0.0
2024-05-05,6746-2123,-36.3977777777778,-67.1402777777778,0.54,0.0
2024-05-06,6746-2123,-36.3977777777778,-67.1402777777778,0.52,0.0
2024-05-07,6746-2123,-36.3977777777778,-67.1402777777778,0.52,6.1
2024-05-08,6746-2123,-36.3977777777778,-67.1402777777778,0.51,0.0
2024-05-09,6746-2123,-36.3977777777778,-67.1402777777778,0.5,0.0
2024-05-10,6746-2123,-36.3977777777778,-67.1402777777778,0.49,0.0
2024-05-11,6746-2123,-36.3977777777778,-67.1402777777778,0.47,0.0
2024-05-12,6746-2123,-36.3977777777778,-67.1402777777778,0.47,4.5
2024-05-13,6746-2123,-36.3977777777778,-67.1402777777778,0.49,0.3
2024-05-14,6746-2123,-36.3977777777778,-67.1402777777778,0.52,0.0
2024-05-15,6746-2123,-36.3977777777778,-67.1402777777778,0.53,0.9
2024-05-16,6746-2123,-36.3977777777778,-67.1402777777778,0.54,0.7
2024-05-17,6746-2123,-36.3977777777778,-67.1402777777778,0.54,0.0
2024-05-18,6746-2123,-36.3977777777778,-67.1402777777778,0.56,0.0
2024-05-19,6746-2123,-36.3977777777778,-67.1402777777778,0.6,0.0
2024-05-20,6746-2123,-36.3977777777778,-67.1402777777778,0.67,0.0
2024-05-21,6746-2123,-36.3977777777778,-67.1402777777778,0.71,0.3
2024-05-22,6746-2123,-36.3977777777778,-67.1402777777778,0.7,3.5
2024-05-23,6746-2123,-36.3977777777778,-67.1402777777778,0.67,3.8
2024-05-24,6746-2123,-36.3977777777778,-67.1402777777778,0.66,0.2
2024-05-25,6746-2123,-36.3977777777778,-67.1402777777778,0.63,0.3
2024-05-26,6746-2123,-36.3977777777778,-67.1402777777778,0.61,0.2
2024-05-27,6746-2123,-36.3977777777778,-67.1402777777778,0.6,0.0
2024-05-28,6746-2123,-36.3977777777778,-67.1402777777778,0.62,0.0
2024-05-29,6746-2123,-36.3977777777778,-67.1402777777778,0.64,0.0
2024-05-30,6746-2123,-36.3977777777778,-67.1402777777778,0.65,0.0
2024-05-31,6746-2123,-36.3977777777778,-67.1402777777778,0.66,0.0
2024-06-01,6746-2123,-36.3977777777778,-67.1402777777778,0.67,0.0
2024-06-02,6746-2123,-36.3977777777778,-67.1402777777778,0.67,0.0
2024-06-03,6746-2123,-36.3977777777778,-67.1402777777778,0.65,0.0
2024-06-04,6746-2123,-36.3977777777778,-67.1402777777778,0.65,0.0
2024-06-05,6746-2123,-36.3977777777778,-67.1402777777778,0.65,0.0
2024-06-06,6746-2123,-36.3977777777778,-67.1402777777778,0.65,0.0
2024-06-07,6746-2123,-36.3977777777778,-67.1402777777778,0.65,0.0
2024-06-08,6746-2123,-36.3977777777778,-67.1402777777778,0.65,0.0
2024-06-09,6746-2123,-36.3977777777778,-67.1402777777778,0.66,0.4
2024-06-10,6746-2123,-36.3977777777778,-67.1402777777778,0.65,0.0
2024-06-11,6746-2123,-36.3977777777778,-67.1402777777778,0.65,0.0
2024-06-12,6746-2123,-36.3977777777778,-67.1402777777778,0.66,0.0
2024-06-13,6746-2123,-36.3977777777778,-67.1402777777778,0.66,0.6
2024-06-14,6746-2123,-36.3977777777778,-67.1402777777778,0.65,0.0
2024-06-15,6746-2123,-36.3977777777778,-67.1402777777778,0.64,0.0
2024-06-16,6746-2123,-36.3977777777778,-67.1402777777778,0.64,0.0
2024-06-17,6746-2123,-36.3977777777778,-67.1402777777778,0.64,0.0
2024-06-18,6746-2123,-36.3977777777778,-67.1402777777778,0.64,8.1
2024-06-19,6746-2123,-36.3977777777778,-67.1402777777778,0.68,0.0
2024-06-20,6746-2123,-36.3977777777778,-67.1402777777778,0.71,0.0
2024-06-21,6746-2123,-36.3977777777778,-67.1402777777778,0.72,1.3
2024-06-22,6746-2123,-36.3977777777778,-67.1402777777778,0.73,0.8
2024-06-23,6746-2123,-36.3977777777778,-67.1402777777778,0.72,0.0
2024-06-24,6746-2123,-36.3977777777778,-67.1402777777778,0.71,0.0
2024-06-25,6746-2123,-36.3977777777778,-67.1402777777778,0.69,0.0
2024-06-26,6746-2123,-36.3977777777778,-67.1402777777778,0.68,0.0
2024-06-27,6746-2123,-36.3977777777778,-67.1402777777778,0.67,0.0
2024-06-28,6746-2123,-36.3977777777778,-67.1402777777778,0.67,0.0
2024-06-29,6746-2123,-36.3977777777778,-67.1402777777778,0.65,0.0
2024-06-30,6746-2123,-36.3977777777778,-67.1402777777778,0.66,0.0
2024-07-01,6746-2123,-36.3977777777778,-67.1402777777778,0.65,0.0
2024-07-02,6746-2123,-36.3977777777778,-67.1402777777778,0.65,0.0
2024-07-03,6746-2123,-36.3977777777778,-67.1402777777778,0.65,0.0
2024-07-04,6746-2123,-36.3977777777778,-67.1402777777778,0.65,0.0
2024-07-05,6746-2123,-36.3977777777778,-67.1402777777778,0.64,0.0
2024-07-06,6746-2123,-36.3977777777778,-67.1402777777778,0.64,0.0
2024-07-07,6746-2123,-36.3977777777778,-67.1402777777778,0.64,0.0
2024-07-08,6746-2123,-36.3977777777778,-67.1402777777778,0.63,0.0
2024-07-09,6746-2123,-36.3977777777778,-67.1402777777778,0.63,0.0
2024-07-10,6746-2123,-36.3977777777778,-67.1402777777778,0.63,0.0
2024-07-11,6746-2123,-36.3977777777778,-67.1402777777778,0.63,0.0
2024-07-12,6746-2123,-36.3977777777778,-67.1402777777778,0.64,0.0
2024-07-13,6746-2123,-36.3977777777778,-67.1402777777778,0.65,0.0
2024-07-14,6746-2123,-36.3977777777778,-67.1402777777778,0.65,0.0
2024-07-15,6746-2123,-36.3977777777778,-67.1402777777778,0.65,0.0
2024-07-16,6746-2123,-36.3977777777778,-67.1402777777778,0.65,0.0
2024-07-17,6746-2123,-36.3977777777778,-67.1402777777778,0.65,0.0
2024-07-18,6746-2123,-36.3977777777778,-67.1402777777778,0.66,0.0
2024-07-19,6746-2123,-36.3977777777778,-67.1402777777778,0.65,0.0
2024-07-20,6746-2123,-36.3977777777778,-67.1402777777778,0.65,0.0
2024-07-21,6746-2123,-36.3977777777778,-67.1402777777778,0.66,0.0
2024-07-22,6746-2123,-36.3977777777778,-67.1402777777778,0.65,0.0
2024-07-23,6746-2123,-36.3977777777778,-67.1402777777778,0.65,0.0
2024-07-24,6746-2123,-36.3977777777778,-67.1402777777778,0.65,0.0
2024-07-25,6746-2123,-36.3977777777778,-67.1402777777778,0.66,0.0
2024-07-26,6746-2123,-36.3977777777778,-67.1402777777778,0.67,0.0
2024-07-27,6746-2123,-36.3977777777778,-67.1402777777778,0.74,0.0
2024-07-28,6746-2123,-36.3977777777778,-67.1402777777778,0.78,0.0
2024-07-29,6746-2123,-36.3977777777778,-67.1402777777778,0.78,0.0
2024-07-30,6746-2123,-36.3977777777778,-67.1402777777778,0.78,0.0
2024-07-31,6746-2123,-36.3977777777778,-67.1402777777778,0.75,0.0
2024-08-01,6746-2123,-36.3977777777778,-67.1402777777778,0.73,0.0
2024-08-02,6746-2123,-36.3977777777778,-67.1402777777778,0.71,0.0
2024-08-03,6746-2123,-36.3977777777778,-67.1402777777778,0.7,0.0
2024-08-04,6746-2123,-36.3977777777778,-67.1402777777778,0.69,0.0
2024-08-05,6746-2123,-36.3977777777778,-67.1402777777778,0.69,0.0
2024-08-06,6746-2123,-36.3977777777778,-67.1402777777778,0.68,1.6
2024-08-07,6746-2123,-36.3977777777778,-67.1402777777778,0.67,0.2
2024-08-08,6746-2123,-36.3977777777778,-67.1402777777778,0.67,0.0
2024-08-09,6746-2123,-36.3977777777778,-67.1402777777778,0.66,0.0
2024-08-10,6746-2123,-36.3977777777778,-67.1402777777778,0.68,0.0
2024-08-11,6746-2123,-36.3977777777778,-67.1402777777778,0.67,0.0
2024-08-12,6746-2123,-36.3977777777778,-67.1402777777778,0.66,0.0
2024-08-13,6746-2123,-36.3977777777778,-67.1402777777778,0.68,0.0
2024-08-14,6746-2123,-36.3977777777778,-67.1402777777778,0.68,0.0
2024-08-15,6746-2123,-36.3977777777778,-67.1402777777778,0.68,0.0
2024-08-16,6746-2123,-36.3977777777778,-67.1402777777778,0.67,0.0
2024-08-17,6746-2123,-36.3977777777778,-67.1402777777778,0.7,0.0
2024-08-18,6746-2123,-36.3977777777778,-67.1402777777778,0.71,0.0
2024-08-19,6746-2123,-36.3977777777778,-67.1402777777778,0.73,10.6
2024-08-20,6746-2123,-36.3977777777778,-67.1402777777778,0.76,9.0
2024-08-21,6746-2123,-36.3977777777778,-67.1402777777778,0.78,1.4
2024-08-22,6746-2123,-36.3977777777778,-67.1402777777778,0.75,0.2
2024-08-23,6746-2123,-36.3977777777778,-67.1402777777778,0.74,5.0
2024-08-24,6746-2123,-36.3977777777778,-67.1402777777778,0.74,0.0
2024-08-25,6746-2123,-36.3977777777778,-67.1402777777778,0.73,0.0
2024-08-26,6746-2123,-36.3977777777778,-67.1402777777778,0.73,0.0
2024-08-27,6746-2123,-36.3977777777778,-67.1402777777778,0.72,0.0
2024-08-28,6746-2123,-36.3977777777778,-67.1402777777778,0.69,0.0
2024-08-29,6746-2123,-36.3977777777778,-67.1402777777778,0.66,0.0
2024-08-30,6746-2123,-36.3977777777778,-67.1402777777778,0.65,0.0
2024-08-31,6746-2123,-36.3977777777778,-67.1402777777778,0.66,0.0
2024-09-01,6746-2123,-36.3977777777778,-67.1402777777778,0.66,0.0
2024-09-02,6746-2123,-36.3977777777778,-67.1402777777778,0.67,0.0
2024-09-03,6746-2123,-36.3977777777778,-67.1402777777778,0.65,0.0
2024-09-04,6746-2123,-36.3977777777778,-67.1402777777778,0.63,0.0
2024-09-05,6746-2123,-36.3977777777778,-67.1402777777778,0.62,0.0
2024-09-06,6746-2123,-36.3977777777778,-67.1402777777778,0.63,0.1
2024-09-07,6746-2123,-36.3977777777778,-67.1402777777778,0.63,0.0
2024-09-08,6746-2123,-36.3977777777778,-67.1402777777778,0.64,0.0
2024-09-09,6746-2123,-36.3977777777778,-67.1402777777778,0.65,0.2
2024-09-10,6746-2123,-36.3977777777778,-67.1402777777778,0.64,0.0
2024-09-11,6746-2123,-36.3977777777778,-67.1402777777778,0.63,0.0
2024-09-12,6746-2123,-36.3977777777778,-67.1402777777778,0.62,0.0
2024-09-13,6746-2123,-36.3977777777778,-67.1402777777778,0.62,0.0
2024-09-14,6746-2123,-36.3977777777778,-67.1402777777778,0.6,0.0
2024-09-15,6746-2123,-36.3977777777778,-67.1402777777778,0.59,0.0
2024-09-16,6746-2123,-36.3977777777778,-67.1402777777778,0.58,0.0
2024-09-17,6746-2123,-36.3977777777778,-67.1402777777778,0.58,0.0
2024-09-18,6746-2123,-36.3977777777778,-67.1402777777778,0.57,0.0
2024-09-19,6746-2123,-36.3977777777778,-67.1402777777778,0.57,1.5
2024-09-20,6746-2123,-36.3977777777778,-67.1402777777778,0.56,0.0
2024-09-21,6746-2123,-36.3977777777778,-67.1402777777778,0.58,0.0
2024-09-22,6746-2123,-36.3977777777778,-67.1402777777778,0.57,0.0
2024-09-23,6746-2123,-36.3977777777778,-67.1402777777778,0.56,0.0
2024-09-24,6746-2123,-36.3977777777778,-67.1402777777778,0.55,0.0
2024-09-25,6746-2123,-36.3977777777778,-67.1402777777778,0.57,0.9
2024-09-26,6746-2123,-36.3977777777778,-67.1402777777778,0.58,0.0
2024-09-27,6746-2123,-36.3977777777778,-67.1402777777778,0.59,0.0
2024-09-28,6746-2123,-36.3977777777778,-67.1402777777778,0.58,0.0
2024-09-29,6746-2123,-36.3977777777778,-67.1402777777778,0.57,0.0
2024-09-30,6746-2123,-36.3977777777778,-67.1402777777778,0.56,0.0
2024-10-01,6746-2123,-36.3977777777778,-67.1402777777778,0.56,0.1
2024-10-02,6746-2123,-36.3977777777778,-67.1402777777778,0.56,0.0
2024-10-03,6746-2123,-36.3977777777778,-67.1402777777778,0.56,0.0
2024-10-04,6746-2123,-36.3977777777778,-67.1402777777778,0.58,0.0
2024-10-05,6746-2123,-36.3977777777778,-67.1402777777778,0.58,0.0
2024-10-06,6746-2123,-36.3977777777778,-67.1402777777778,0.58,0.0
2024-10-07,6746-2123,-36.3977777777778,-67.1402777777778,0.56,0.1
2024-10-08,6746-2123,-36.3977777777778,-67.1402777777778,0.55,2.0
2024-10-09,6746-2123,-36.3977777777778,-67.1402777777778,0.55,0.0
2024-10-10,6746-2123,-36.3977777777778,-67.1402777777778,0.57,0.2
2024-10-11,6746-2123,-36.3977777777778,-67.1402777777778,0.59,1.1
2024-10-12,6746-2123,-36.3977777777778,-67.1402777777778,0.6,0.0
2024-10-13,6746-2123,-36.3977777777778,-67.1402777777778,0.62,0.7
2024-10-14,6746-2123,-36.3977777777778,-67.1402777777778,0.65,0.2
2024-10-15,6746-2123,-36.3977777777778,-67.1402777777778,0.74,0.0
2024-10-16,6746-2123,-36.3977777777778,-67.1402777777778,0.86,0.0
2024-10-17,6746-2123,-36.3977777777778,-67.1402777777778,0.9,0.0
2024-10-18,6746-2123,-36.3977777777778,-67.1402777777778,0.89,0.0
2024-10-19,6746-2123,-36.3977777777778,-67.1402777777778,0.91,0.0
2024-10-20,6746-2123,-36.3977777777778,-67.1402777777778,0.9,0.5
2024-10-21,6746-2123,-36.3977777777778,-67.1402777777778,0.84,0.0
2024-10-22,6746-2123,-36.3977777777778,-67.1402777777778,0.78,0.4
2024-10-23,6746-2123,-36.3977777777778,-67.1402777777778,0.8,20.2
2024-10-24,6746-2123,-36.3977777777778,-67.1402777777778,0.85,0.1
2024-10-25,6746-2123,-36.3977777777778,-67.1402777777778,0.78,0.8
2024-10-26,6746-2123,-36.3977777777778,-67.1402777777778,0.71,0.0
2024-10-27,6746-2123,-36.3977777777778,-67.1402777777778,0.7,0.0
2024-10-28,6746-2123,-36.3977777777778,-67.1402777777778,0.71,0.0
2024-10-29,6746-2123,-36.3977777777778,-67.1402777777778,0.77,0.0
2024-10-30,6746-2123,-36.3977777777778,-67.1402777777778,0.82,0.5
2024-10-31,6746-2123,-36.3977777777778,-67.1402777777778,0.85,0.0
2024-11-01,6746-2123,-36.3977777777778,-67.1402777777778,0.84,5.4
2024-11-02,6746-2123,-36.3977777777778,-67.1402777777778,0.79,0.0
2024-11-03,6746-2123,-36.3977777777778,-67.1402777777778,0.73,0.1
2024-11-04,6746-2123,-36.3977777777778,-67.1402777777778,0.7,0.0
